open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2020-08-02 07:00:00+00:00,373.87,383.0,371.54,380.4,215984.918,2020-08-02 07:59:59.999000+00:00,81905704.52263,50190.0,102719.053,38944688.95772,0
2020-08-02 08:00:00+00:00,380.39,382.07,373.35,375.88,186692.442,2020-08-02 08:59:59.999000+00:00,70789411.66928,42171.0,80433.79,30514627.46612,0
2020-08-02 09:00:00+00:00,375.88,378.79,372.19,378.32,125872.81,2020-08-02 09:59:59.999000+00:00,47313415.09798,35234.0,59987.424,22556530.29619,0
2020-08-02 10:00:00+00:00,378.34,379.38,370.63,373.24,110613.924,2020-08-02 10:59:59.999000+00:00,41435414.18804,31143.0,48638.982,18224871.67081,0
2020-08-02 11:00:00+00:00,373.24,374.48,353.01,362.07,494963.562,2020-08-02 11:59:59.999000+00:00,179336868.28912,94055.0,220724.163,79966665.90062,0
2020-08-02 12:00:00+00:00,362.12,368.37,357.49,359.52,231005.482,2020-08-02 12:59:59.999000+00:00,83987438.94959,55073.0,111175.821,40439090.42187,0
2020-08-02 13:00:00+00:00,359.53,366.88,359.06,365.55,117203.05,2020-08-02 13:59:59.999000+00:00,42667154.61823,32198.0,59881.095,21796584.11776,0
2020-08-02 14:00:00+00:00,365.56,372.5,361.42,369.3,155448.615,2020-08-02 14:59:59.999000+00:00,57162674.09064,40318.0,79314.372,29178557.77705,0
2020-08-02 15:00:00+00:00,369.33,372.04,366.98,368.27,99797.42,2020-08-02 15:59:59.999000+00:00,36892505.19159,26651.0,45865.512,16960340.24451,0
2020-08-02 16:00:00+00:00,368.3,382.78,368.19,381.93,237508.07,2020-08-02 16:59:59.999000+00:00,89324723.38839,52564.0,129760.216,48805854.05119,0
2020-08-02 17:00:00+00:00,381.93,389.0,381.78,384.93,334747.024,2020-08-02 17:59:59.999000+00:00,129156747.04092,68902.0,156824.081,60507560.28541,0
2020-08-02 18:00:00+00:00,384.98,386.83,382.0,385.62,120419.223,2020-08-02 18:59:59.999000+00:00,46312798.65941,29287.0,55365.147,21296946.01117,0
2020-08-02 19:00:00+00:00,385.64,387.27,371.73,379.54,198905.538,2020-08-02 19:59:59.999000+00:00,75470667.41545,44514.0,82786.519,31427518.1828,0
2020-08-02 20:00:00+00:00,379.55,380.58,373.1,373.97,126121.441,2020-08-02 20:59:59.999000+00:00,47590379.38705,34006.0,52395.39,19780234.41372,0
2020-08-02 21:00:00+00:00,373.96,378.64,368.82,377.96,155141.271,2020-08-02 21:59:59.999000+00:00,58093367.50407,37334.0,65447.722,24528860.72117,0
2020-08-02 22:00:00+00:00,377.92,381.57,372.41,373.75,116314.418,2020-08-02 22:59:59.999000+00:00,43942370.3089,27682.0,56703.68,21444154.99226,0
2020-08-02 23:00:00+00:00,373.72,376.33,368.26,372.85,108821.627,2020-08-02 23:59:59.999000+00:00,40553248.23359,27140.0,50775.792,18930943.13009,0
2020-08-03 00:00:00+00:00,372.86,379.93,366.66,378.25,152246.829,2020-08-03 00:59:59.999000+00:00,57029156.67545,37438.0,76330.597,28611868.47324,0
2020-08-03 01:00:00+00:00,378.31,384.89,378.26,380.18,131718.657,2020-08-03 01:59:59.999000+00:00,50300320.7376,31682.0,64425.481,24599539.05333,0
2020-08-03 02:00:00+00:00,380.1,386.29,380.0,383.94,85861.749,2020-08-03 02:59:59.999000+00:00,32917638.18108,23749.0,43565.609,16705714.16778,0
2020-08-03 03:00:00+00:00,383.94,385.22,378.52,380.09,87618.079,2020-08-03 03:59:59.999000+00:00,33432842.50722,22289.0,35007.373,13363566.7726,0
2020-08-03 04:00:00+00:00,380.17,383.4,380.08,381.54,54667.309,2020-08-03 04:59:59.999000+00:00,20882234.85061,15384.0,28324.006,10820551.64848,0
2020-08-03 05:00:00+00:00,381.57,385.15,379.64,385.05,60223.28,2020-08-03 05:59:59.999000+00:00,23025118.49028,17762.0,29163.172,11154402.21647,0
2020-08-03 06:00:00+00:00,385.06,387.3,382.73,384.45,89259.933,2020-08-03 06:59:59.999000+00:00,34367185.74646,21468.0,42873.677,16514073.75761,0
2020-08-03 07:00:00+00:00,384.44,387.77,383.18,385.05,79210.511,2020-08-03 07:59:59.999000+00:00,30568024.57255,19413.0,39335.059,15181369.17597,0
2020-08-03 08:00:00+00:00,385.03,386.6,382.07,382.09,82114.679,2020-08-03 08:59:59.999000+00:00,31561992.0964,22580.0,35801.32,13762688.74877,0
2020-08-03 09:00:00+00:00,382.09,385.0,380.59,380.87,74411.568,2020-08-03 09:59:59.999000+00:00,28506074.04446,22887.0,31550.65,12088078.57647,0
2020-08-03 10:00:00+00:00,380.85,386.26,380.73,385.95,68513.986,2020-08-03 10:59:59.999000+00:00,26279961.28196,19979.0,36955.591,14180167.86894,0
2020-08-03 11:00:00+00:00,386.02,393.28,384.05,391.52,241158.419,2020-08-03 11:59:59.999000+00:00,93875314.74202,54315.0,122023.408,47509385.20777,0
2020-08-03 12:00:00+00:00,391.56,392.0,387.22,390.01,141653.951,2020-08-03 12:59:59.999000+00:00,55188394.22456,32597.0,61349.645,23905201.62053,0
2020-08-03 13:00:00+00:00,389.95,395.6,389.53,393.7,168184.984,2020-08-03 13:59:59.999000+00:00,66177117.37348,37144.0,85856.387,33782911.76736,0
2020-08-03 14:00:00+00:00,393.62,398.47,391.91,394.59,240903.63,2020-08-03 14:59:59.999000+00:00,95302872.31609,50955.0,117401.43,46463073.73655,0
2020-08-03 15:00:00+00:00,394.59,397.37,388.16,394.18,222218.794,2020-08-03 15:59:59.999000+00:00,87445244.43986,44244.0,98009.178,38575120.13607,0
2020-08-03 16:00:00+00:00,394.15,398.59,389.5,390.9,258594.728,2020-08-03 16:59:59.999000+00:00,102071002.39586,52954.0,123807.518,48891227.3571,0
2020-08-03 17:00:00+00:00,390.91,396.99,389.17,395.4,117877.037,2020-08-03 17:59:59.999000+00:00,46412501.62718,28303.0,59411.771,23393267.74726,0
2020-08-03 18:00:00+00:00,395.44,396.5,392.85,395.52,58319.436,2020-08-03 18:59:59.999000+00:00,23020294.06736,17235.0,26257.013,10366432.7699,0
2020-08-03 19:00:00+00:00,395.53,395.55,391.2,394.04,87302.701,2020-08-03 19:59:59.999000+00:00,34320181.40336,21203.0,41151.817,16177909.01944,0
2020-08-03 20:00:00+00:00,394.05,395.16,389.53,390.97,80834.043,2020-08-03 20:59:59.999000+00:00,31683419.20978,21875.0,36910.744,14474096.23817,0
2020-08-03 21:00:00+00:00,390.97,393.5,380.66,384.66,141822.262,2020-08-03 21:59:59.999000+00:00,55125155.52078,33332.0,58809.899,22890753.61251,0
2020-08-03 22:00:00+00:00,384.45,390.84,380.0,383.91,171592.97,2020-08-03 22:59:59.999000+00:00,66277450.77533,38546.0,80144.407,30970637.81746,0
2020-08-03 23:00:00+00:00,383.91,387.4,380.02,386.2,124601.368,2020-08-03 23:59:59.999000+00:00,47853017.54588,29685.0,61339.022,23562115.31236,0
2020-08-04 00:00:00+00:00,386.19,403.88,386.15,400.88,291420.437,2020-08-04 00:59:59.999000+00:00,115645326.65402,66859.0,157035.569,62330597.67263,0
2020-08-04 01:00:00+00:00,400.87,401.93,397.28,398.32,131507.862,2020-08-04 01:59:59.999000+00:00,52549442.91882,31457.0,56689.821,22665807.83123,0
2020-08-04 02:00:00+00:00,398.33,400.27,392.09,393.81,138117.615,2020-08-04 02:59:59.999000+00:00,54765012.71779,30085.0,58733.639,23292590.59038,0
2020-08-04 03:00:00+00:00,393.79,395.7,387.0,391.65,166359.043,2020-08-04 03:59:59.999000+00:00,65135523.51959,38541.0,80147.902,31391615.27395,0
2020-08-04 04:00:00+00:00,391.53,394.92,388.8,394.04,114737.529,2020-08-04 04:59:59.999000+00:00,45020016.04518,26855.0,56768.698,22282243.9364,0
2020-08-04 05:00:00+00:00,394.04,395.25,390.77,393.34,75953.894,2020-08-04 05:59:59.999000+00:00,29832653.86737,18666.0,35454.498,13927927.28661,0
2020-08-04 06:00:00+00:00,393.33,393.62,389.21,391.37,61602.032,2020-08-04 06:59:59.999000+00:00,24120232.12866,15840.0,26613.118,10421677.55123,0
2020-08-04 07:00:00+00:00,391.38,396.24,390.97,395.21,86054.568,2020-08-04 07:59:59.999000+00:00,33940316.31459,18368.0,44171.021,17421665.59488,0
2020-08-04 08:00:00+00:00,395.15,397.9,391.41,391.9,120249.802,2020-08-04 08:59:59.999000+00:00,47523845.61621,26231.0,50548.796,19979991.09802,0
2020-08-04 09:00:00+00:00,391.92,393.38,391.03,392.71,60421.682,2020-08-04 09:59:59.999000+00:00,23710256.99035,19013.0,27639.023,10848093.6578,0
2020-08-04 10:00:00+00:00,392.69,395.2,390.15,391.49,87116.998,2020-08-04 10:59:59.999000+00:00,34204130.73444,22422.0,38786.148,15233300.42409,0
2020-08-04 11:00:00+00:00,391.5,394.7,380.66,386.22,269746.338,2020-08-04 11:59:59.999000+00:00,104672851.22774,56236.0,113119.61,43929219.50701,0
2020-08-04 12:00:00+00:00,386.24,389.46,384.49,388.58,130989.032,2020-08-04 12:59:59.999000+00:00,50803567.84359,32859.0,65358.196,25355028.25188,0
2020-08-04 13:00:00+00:00,388.58,388.75,381.19,384.55,208273.532,2020-08-04 13:59:59.999000+00:00,80120718.3892,47403.0,88945.395,34221602.5431,0
2020-08-04 14:00:00+00:00,384.58,390.8,384.53,389.97,115213.468,2020-08-04 14:59:59.999000+00:00,44693254.46501,28449.0,61887.984,24012092.99554,0
2020-08-04 15:00:00+00:00,389.98,392.19,388.03,390.57,112238.623,2020-08-04 15:59:59.999000+00:00,43823892.93155,28114.0,52625.377,20555631.98423,0
2020-08-04 16:00:00+00:00,390.67,393.45,385.8,387.17,126339.095,2020-08-04 16:59:59.999000+00:00,49150530.88434,32158.0,52862.458,20574818.03907,0
2020-08-04 17:00:00+00:00,387.18,390.73,386.55,390.28,64516.714,2020-08-04 17:59:59.999000+00:00,25081536.63788,17261.0,35206.394,13690835.07794,0
2020-08-04 18:00:00+00:00,390.27,391.21,387.01,387.91,51891.056,2020-08-04 18:59:59.999000+00:00,20183667.52546,16704.0,22465.015,8738967.96948,0
2020-08-04 19:00:00+00:00,387.93,389.44,385.65,387.15,48534.806,2020-08-04 19:59:59.999000+00:00,18812161.07616,16403.0,21280.456,8249344.36246,0
2020-08-04 20:00:00+00:00,387.16,391.0,387.12,388.4,53378.188,2020-08-04 20:59:59.999000+00:00,20794206.20756,16338.0,25825.827,10060612.91302,0
2020-08-04 21:00:00+00:00,388.41,393.21,387.52,391.99,50803.218,2020-08-04 21:59:59.999000+00:00,19840794.68296,14340.0,26779.36,10457374.96406,0
2020-08-04 22:00:00+00:00,391.95,393.5,390.63,393.4,59171.55,2020-08-04 22:59:59.999000+00:00,23195812.78915,15355.0,29052.834,11390179.45047,0
2020-08-04 23:00:00+00:00,393.49,394.51,388.0,390.1,77516.182,2020-08-04 23:59:59.999000+00:00,30340395.89274,18560.0,35038.129,13716679.3654,0
2020-08-05 00:00:00+00:00,390.02,392.56,385.81,388.93,91205.426,2020-08-05 00:59:59.999000+00:00,35477534.76681,22508.0,39626.82,15415367.12219,0
2020-08-05 01:00:00+00:00,388.94,389.3,384.31,388.96,77725.4,2020-08-05 01:59:59.999000+00:00,30086927.5791,19633.0,35828.944,13873963.60479,0
2020-08-05 02:00:00+00:00,388.96,389.5,386.58,388.21,50558.76,2020-08-05 02:59:59.999000+00:00,19622327.3179,13698.0,23667.176,9187356.6786,0
2020-08-05 03:00:00+00:00,388.21,390.2,387.69,389.89,41961.065,2020-08-05 03:59:59.999000+00:00,16326226.40732,14499.0,21095.829,8209669.0909,0
2020-08-05 04:00:00+00:00,389.85,391.0,388.0,388.9,45236.462,2020-08-05 04:59:59.999000+00:00,17605689.40637,13511.0,21886.998,8519989.26036,0
2020-08-05 05:00:00+00:00,388.92,392.0,387.57,391.95,43114.887,2020-08-05 05:59:59.999000+00:00,16799871.87809,13849.0,22269.835,8682736.33375,0
2020-08-05 06:00:00+00:00,391.97,394.5,390.76,390.77,99590.58,2020-08-05 06:59:59.999000+00:00,39125739.93897,22179.0,47152.91,18528769.22533,0
2020-08-05 07:00:00+00:00,390.77,392.58,389.83,390.53,48027.759,2020-08-05 07:59:59.999000+00:00,18791835.46207,12327.0,22785.776,8917654.48642,0
2020-08-05 08:00:00+00:00,390.58,392.5,389.5,391.0,53219.057,2020-08-05 08:59:59.999000+00:00,20814630.55543,14731.0,25365.609,9922193.22541,0
2020-08-05 09:00:00+00:00,391.03,394.5,390.84,393.73,71898.646,2020-08-05 09:59:59.999000+00:00,28247107.92213,18617.0,39202.336,15404442.78864,0
2020-08-05 10:00:00+00:00,393.76,394.18,391.74,393.19,56643.351,2020-08-05 10:59:59.999000+00:00,22249422.62598,20482.0,25575.895,10049530.41908,0
2020-08-05 11:00:00+00:00,393.18,398.5,393.14,398.07,149043.006,2020-08-05 11:59:59.999000+00:00,59114643.4934,37573.0,78015.695,30941482.25349,0
2020-08-05 12:00:00+00:00,398.03,400.94,395.8,399.68,170243.658,2020-08-05 12:59:59.999000+00:00,67832115.21635,41745.0,84533.729,33694728.4873,0
2020-08-05 13:00:00+00:00,399.69,402.11,397.72,399.58,148206.533,2020-08-05 13:59:59.999000+00:00,59256586.80619,36053.0,72144.325,28855964.17396,0
2020-08-05 14:00:00+00:00,399.58,400.0,390.37,394.92,191743.926,2020-08-05 14:59:59.999000+00:00,75830726.48737,41780.0,88925.268,35177559.49865,0
2020-08-05 15:00:00+00:00,394.9,397.5,393.3,395.49,95310.448,2020-08-05 15:59:59.999000+00:00,37729034.28432,25375.0,48925.108,19369056.72377,0
2020-08-05 16:00:00+00:00,395.49,403.0,394.15,396.85,185487.659,2020-08-05 16:59:59.999000+00:00,73895397.57041,48117.0,86372.923,34417560.14124,0
2020-08-05 17:00:00+00:00,396.81,398.59,395.21,397.88,56099.45,2020-08-05 17:59:59.999000+00:00,22271630.55351,19121.0,25205.007,10007602.47286,0
2020-08-05 18:00:00+00:00,397.88,399.32,396.86,397.97,36930.798,2020-08-05 18:59:59.999000+00:00,14694545.62291,14623.0,15294.543,6087159.38537,0
2020-08-05 19:00:00+00:00,398.0,401.0,397.95,399.14,67427.401,2020-08-05 19:59:59.999000+00:00,26948240.88024,22252.0,33170.659,13259161.53544,0
2020-08-05 20:00:00+00:00,399.14,401.88,398.2,400.65,46050.644,2020-08-05 20:59:59.999000+00:00,18435436.59031,19125.0,22422.237,8977810.74214,0
2020-08-05 21:00:00+00:00,400.65,407.88,399.8,405.9,155717.418,2020-08-05 21:59:59.999000+00:00,62988142.87441,48060.0,77984.35,31541161.17229,0
2020-08-05 22:00:00+00:00,405.92,406.05,386.0,397.18,305302.329,2020-08-05 22:59:59.999000+00:00,121398899.16181,65056.0,136843.626,54459453.13045,0
2020-08-05 23:00:00+00:00,397.18,402.5,396.95,400.95,91445.8,2020-08-05 23:59:59.999000+00:00,36583965.38599,22875.0,49879.889,19954350.81733,0
2020-08-06 00:00:00+00:00,400.94,404.25,398.51,399.85,120586.941,2020-08-06 00:59:59.999000+00:00,48399083.72275,31604.0,51528.558,20686535.41619,0
2020-08-06 01:00:00+00:00,399.8,399.82,396.64,398.0,66031.666,2020-08-06 01:59:59.999000+00:00,26304555.1189,19408.0,28020.49,11165594.06764,0
2020-08-06 02:00:00+00:00,397.99,398.2,395.09,398.15,57335.903,2020-08-06 02:59:59.999000+00:00,22751449.74486,17775.0,25352.192,10062684.66864,0
2020-08-06 03:00:00+00:00,398.11,398.15,395.19,395.72,43280.342,2020-08-06 03:59:59.999000+00:00,17156262.4398,14009.0,17037.212,6754227.94394,0
2020-08-06 04:00:00+00:00,395.72,395.99,392.68,394.6,88824.911,2020-08-06 04:59:59.999000+00:00,35031712.53802,25377.0,41365.899,16317901.0401,0
2020-08-06 05:00:00+00:00,394.57,396.4,393.17,395.05,56502.382,2020-08-06 05:59:59.999000+00:00,22308547.52483,17105.0,25669.454,10135547.57362,0
2020-08-06 06:00:00+00:00,395.1,397.58,394.61,397.25,49397.882,2020-08-06 06:59:59.999000+00:00,19583846.95753,14974.0,27194.159,10781629.26723,0
2020-08-06 07:00:00+00:00,397.2,397.5,394.75,395.26,36905.456,2020-08-06 07:59:59.999000+00:00,14617610.2312,13779.0,17273.059,6843675.76059,0
2020-08-06 08:00:00+00:00,395.25,398.14,394.75,397.89,56107.646,2020-08-06 08:59:59.999000+00:00,22269600.03114,16996.0,28603.976,11353680.29459,0
2020-08-06 09:00:00+00:00,397.85,398.44,396.42,396.99,42756.15,2020-08-06 09:59:59.999000+00:00,16991498.64471,15556.0,18255.933,7256041.88014,0
2020-08-06 10:00:00+00:00,396.97,397.04,393.67,394.1,58140.597,2020-08-06 10:59:59.999000+00:00,22979081.011,18522.0,21768.23,8604961.62344,0
2020-08-06 11:00:00+00:00,394.13,396.33,393.69,394.95,44096.293,2020-08-06 11:59:59.999000+00:00,17429081.58281,15182.0,22671.079,8962121.63991,0
2020-08-06 12:00:00+00:00,394.99,397.83,394.67,397.17,52078.004,2020-08-06 12:59:59.999000+00:00,20657981.90905,17673.0,25559.848,10139577.98237,0
2020-08-06 13:00:00+00:00,397.12,400.3,396.02,399.86,105007.083,2020-08-06 13:59:59.999000+00:00,41868888.013,27158.0,54505.694,21735333.82024,0
2020-08-06 14:00:00+00:00,399.89,400.12,395.0,396.99,109691.96,2020-08-06 14:59:59.999000+00:00,43606824.03971,26590.0,50970.989,20265999.91872,0
2020-08-06 15:00:00+00:00,396.91,401.66,396.89,399.77,121695.07,2020-08-06 15:59:59.999000+00:00,48634517.27063,27973.0,62505.857,24984658.88059,0
2020-08-06 16:00:00+00:00,399.78,400.85,397.2,398.93,91306.136,2020-08-06 16:59:59.999000+00:00,36423951.62475,25083.0,40191.734,16035158.92827,0
2020-08-06 17:00:00+00:00,398.94,399.45,395.66,397.44,71580.959,2020-08-06 17:59:59.999000+00:00,28422347.55238,17709.0,31232.512,12402871.59238,0
2020-08-06 18:00:00+00:00,397.44,397.84,395.01,397.44,53257.867,2020-08-06 18:59:59.999000+00:00,21120403.42125,15280.0,24061.769,9544987.31014,0
2020-08-06 19:00:00+00:00,397.44,399.0,396.56,397.32,54968.843,2020-08-06 19:59:59.999000+00:00,21860701.78068,13993.0,22876.829,9099716.18821,0
2020-08-06 20:00:00+00:00,397.31,398.72,395.4,396.83,51773.366,2020-08-06 20:59:59.999000+00:00,20562710.56225,13742.0,23684.386,9407975.33216,0
2020-08-06 21:00:00+00:00,396.83,398.0,392.15,395.69,69371.191,2020-08-06 21:59:59.999000+00:00,27408498.92803,19471.0,28401.67,11227466.5502,0
2020-08-06 22:00:00+00:00,395.62,396.5,393.3,394.84,62997.0,2020-08-06 22:59:59.999000+00:00,24871687.21038,17235.0,30247.971,11947211.95487,0
2020-08-06 23:00:00+00:00,394.82,395.54,390.6,395.09,79611.902,2020-08-06 23:59:59.999000+00:00,31293283.87791,19442.0,35100.14,13799713.26828,0
2020-08-07 00:00:00+00:00,395.1,396.74,394.15,395.4,55464.776,2020-08-07 00:59:59.999000+00:00,21942433.17681,14538.0,25840.821,10225420.88165,0
2020-08-07 01:00:00+00:00,395.4,398.86,395.28,397.56,62943.888,2020-08-07 01:59:59.999000+00:00,25021443.25407,18130.0,32260.651,12823662.35485,0
2020-08-07 02:00:00+00:00,397.45,398.66,396.14,396.79,52209.987,2020-08-07 02:59:59.999000+00:00,20756011.76487,16581.0,23469.045,9333503.89243,0
2020-08-07 03:00:00+00:00,396.78,397.99,395.7,395.91,36436.815,2020-08-07 03:59:59.999000+00:00,14457409.89277,11247.0,15956.198,6332988.1714,0
2020-08-07 04:00:00+00:00,395.92,396.66,394.38,396.21,60217.17,2020-08-07 04:59:59.999000+00:00,23814390.8645,13669.0,26006.53,10286264.97206,0
2020-08-07 05:00:00+00:00,396.09,396.33,393.63,394.86,47002.812,2020-08-07 05:59:59.999000+00:00,18556085.34063,12647.0,20732.868,8184287.19498,0
2020-08-07 06:00:00+00:00,394.85,396.1,394.0,395.26,37065.767,2020-08-07 06:59:59.999000+00:00,14655563.06744,9181.0,20096.917,7947653.35905,0
2020-08-07 07:00:00+00:00,395.26,395.38,393.61,394.64,42700.988,2020-08-07 07:59:59.999000+00:00,16842122.4797,11248.0,20040.095,7904624.79379,0
2020-08-07 08:00:00+00:00,394.64,396.81,392.58,396.0,79965.11,2020-08-07 08:59:59.999000+00:00,31605888.92872,18639.0,38626.712,15272478.91482,0
2020-08-07 09:00:00+00:00,396.03,397.99,395.3,396.38,53317.459,2020-08-07 09:59:59.999000+00:00,21151762.80311,14793.0,24019.945,9530422.74789,0
2020-08-07 10:00:00+00:00,396.39,397.01,394.75,395.3,36923.429,2020-08-07 10:59:59.999000+00:00,14618574.76425,11944.0,14834.281,5873920.72235,0
2020-08-07 11:00:00+00:00,395.3,395.37,393.35,394.53,66008.35,2020-08-07 11:59:59.999000+00:00,26037481.86371,15995.0,29253.354,11540378.96399,0
2020-08-07 12:00:00+00:00,394.54,395.7,392.16,395.07,83413.656,2020-08-07 12:59:59.999000+00:00,32858643.17011,19186.0,40349.167,15901130.27909,0
2020-08-07 13:00:00+00:00,395.0,395.98,392.96,394.45,45047.806,2020-08-07 13:59:59.999000+00:00,17771068.52193,14350.0,19817.586,7820228.5417,0
2020-08-07 14:00:00+00:00,394.46,394.58,371.0,384.94,412189.803,2020-08-07 14:59:59.999000+00:00,158746061.76634,78123.0,178634.2,68826723.10009,0
2020-08-07 15:00:00+00:00,384.95,388.03,384.1,385.75,86362.754,2020-08-07 15:59:59.999000+00:00,33385081.95522,25330.0,38914.175,15045320.43591,0
2020-08-07 16:00:00+00:00,385.78,387.38,379.14,379.33,136723.189,2020-08-07 16:59:59.999000+00:00,52454944.51694,35769.0,55490.297,21295292.22008,0
2020-08-07 17:00:00+00:00,379.33,380.0,361.27,373.83,542418.879,2020-08-07 17:59:59.999000+00:00,202025362.37754,114269.0,246794.676,91966212.47673,0
2020-08-07 18:00:00+00:00,373.8,374.37,365.0,373.53,256505.261,2020-08-07 18:59:59.999000+00:00,94948971.37813,60538.0,123368.545,45667652.55006,0
2020-08-07 19:00:00+00:00,373.55,377.08,372.53,374.71,104941.559,2020-08-07 19:59:59.999000+00:00,39380829.73165,27684.0,52636.815,19756304.47464,0
2020-08-07 20:00:00+00:00,374.65,380.0,373.29,377.7,107806.206,2020-08-07 20:59:59.999000+00:00,40736730.46149,25452.0,56050.409,21179144.30666,0
2020-08-07 21:00:00+00:00,377.71,379.96,376.34,379.51,55206.203,2020-08-07 21:59:59.999000+00:00,20880498.17773,17782.0,25968.056,9822584.79763,0
2020-08-07 22:00:00+00:00,379.6,383.36,378.18,380.35,75551.597,2020-08-07 22:59:59.999000+00:00,28794025.21315,21243.0,38281.628,14587963.82933,0
2020-08-07 23:00:00+00:00,380.36,383.17,378.67,379.63,55387.958,2020-08-07 23:59:59.999000+00:00,21073882.33797,16751.0,23304.378,8869507.00213,0
2020-08-08 00:00:00+00:00,379.62,380.8,376.11,379.55,66126.936,2020-08-08 00:59:59.999000+00:00,25051134.50716,19828.0,32818.157,12437787.25593,0
2020-08-08 01:00:00+00:00,379.61,382.99,379.6,381.63,46506.901,2020-08-08 01:59:59.999000+00:00,17729695.01672,14966.0,23631.798,9009760.48826,0
2020-08-08 02:00:00+00:00,381.61,382.7,378.21,380.87,35599.359,2020-08-08 02:59:59.999000+00:00,13533110.24188,14183.0,15566.941,5919725.11104,0
2020-08-08 03:00:00+00:00,380.84,380.85,377.16,378.36,39919.071,2020-08-08 03:59:59.999000+00:00,15125724.36717,12770.0,16576.461,6281821.03459,0
2020-08-08 04:00:00+00:00,378.28,379.92,377.47,377.58,36441.391,2020-08-08 04:59:59.999000+00:00,13802081.36823,12092.0,17403.112,6591709.91673,0
2020-08-08 05:00:00+00:00,377.58,381.49,377.5,380.77,43084.978,2020-08-08 05:59:59.999000+00:00,16366250.32593,13079.0,23300.756,8849887.13249,0
2020-08-08 06:00:00+00:00,380.76,381.44,380.0,380.64,22364.474,2020-08-08 06:59:59.999000+00:00,8510982.35189,11031.0,11885.625,4524275.20555,0
2020-08-08 07:00:00+00:00,380.65,381.93,380.01,380.35,31265.691,2020-08-08 07:59:59.999000+00:00,11909917.38316,9839.0,16711.815,6366608.27752,0
2020-08-08 08:00:00+00:00,380.35,380.96,378.32,379.15,46261.15,2020-08-08 08:59:59.999000+00:00,17544821.55259,12363.0,21765.644,8255581.40732,0
2020-08-08 09:00:00+00:00,379.18,386.6,379.15,386.24,97485.058,2020-08-08 09:59:59.999000+00:00,37407603.06103,26469.0,57125.67,21914382.96737,0
2020-08-08 10:00:00+00:00,386.26,389.0,384.51,387.56,87930.232,2020-08-08 10:59:59.999000+00:00,34017855.90916,24632.0,44090.151,17060480.60492,0
2020-08-08 11:00:00+00:00,387.66,392.65,387.64,392.0,99169.606,2020-08-08 11:59:59.999000+00:00,38715848.2937,26867.0,48934.123,19104009.86275,0
2020-08-08 12:00:00+00:00,392.07,393.76,390.25,391.85,83622.332,2020-08-08 12:59:59.999000+00:00,32776762.5661,23295.0,40492.509,15873395.98549,0
2020-08-08 13:00:00+00:00,391.81,392.59,389.51,390.72,56476.671,2020-08-08 13:59:59.999000+00:00,22068956.14538,16575.0,27083.378,10583973.50422,0
2020-08-08 14:00:00+00:00,390.71,391.56,388.02,390.34,53852.553,2020-08-08 14:59:59.999000+00:00,20978727.23064,17559.0,22737.439,8858601.66463,0
2020-08-08 15:00:00+00:00,390.34,393.08,390.17,390.95,51575.846,2020-08-08 15:59:59.999000+00:00,20203493.32324,16199.0,26112.118,10230932.07385,0
2020-08-08 16:00:00+00:00,390.9,391.91,386.16,390.57,111803.835,2020-08-08 16:59:59.999000+00:00,43447196.87826,27746.0,52720.332,20492545.15689,0
2020-08-08 17:00:00+00:00,390.53,393.15,387.15,392.02,61877.176,2020-08-08 17:59:59.999000+00:00,24190444.22076,18214.0,30151.902,11788938.07877,0
2020-08-08 18:00:00+00:00,392.03,392.11,389.25,391.25,37646.472,2020-08-08 18:59:59.999000+00:00,14710037.13615,16249.0,16661.959,6510910.28549,0
2020-08-08 19:00:00+00:00,391.27,391.58,387.26,389.53,47599.623,2020-08-08 19:59:59.999000+00:00,18519371.44205,14391.0,22279.281,8668292.71361,0
2020-08-08 20:00:00+00:00,389.54,389.71,386.86,388.43,34023.076,2020-08-08 20:59:59.999000+00:00,13207793.8483,11624.0,15154.062,5883616.56795,0
2020-08-08 21:00:00+00:00,388.43,391.67,388.3,391.65,35636.719,2020-08-08 21:59:59.999000+00:00,13901116.64103,12052.0,18238.258,7114202.01002,0
2020-08-08 22:00:00+00:00,391.66,392.52,389.6,391.2,36035.617,2020-08-08 22:59:59.999000+00:00,14096864.37027,11860.0,16679.804,6525107.23238,0
2020-08-08 23:00:00+00:00,391.23,397.75,388.64,397.48,83117.061,2020-08-08 23:59:59.999000+00:00,32692622.60436,21300.0,49649.741,19546032.6653,0
2020-08-09 00:00:00+00:00,397.56,400.73,396.64,398.48,158191.29,2020-08-09 00:59:59.999000+00:00,63097897.13186,36509.0,74519.224,29736999.84587,0
2020-08-09 01:00:00+00:00,398.49,398.9,393.16,396.02,111869.18,2020-08-09 01:59:59.999000+00:00,44263025.44481,23853.0,50921.426,20152584.92299,0
2020-08-09 02:00:00+00:00,396.02,397.65,395.15,395.6,40583.014,2020-08-09 02:59:59.999000+00:00,16087293.82603,11923.0,20792.869,8242904.15462,0
2020-08-09 03:00:00+00:00,395.6,398.09,394.98,395.33,58504.726,2020-08-09 03:59:59.999000+00:00,23190446.92277,13756.0,26286.896,10423924.95025,0
2020-08-09 04:00:00+00:00,395.37,396.23,393.52,394.32,37858.976,2020-08-09 04:59:59.999000+00:00,14949548.52438,11298.0,16924.519,6685464.86018,0
